Game ID,Move Number,Row,Col,Action,Board State,Mines Flagged,Hidden Cells,Safe,Game Outcome
4333918048,5,0,2,r,"[['(3)', 'F', '-', '-', '-'], ['F', 'F', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",3,21,FALSE,Ongoing
4333918048,6,0,3,r,"[['(3)', 'F', '(3)', '-', '-'], ['F', 'F', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",3,20,FALSE,Ongoing
4333918048,End,,,,,,,,Loss
4306802528,1,0,0,r,"[['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,25,FALSE,Ongoing
4306802528,2,0,1,r,"[['(1)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,24,FALSE,Ongoing
4306802528,3,0,2,r,"[['(1)', '(1)', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,23,FALSE,Ongoing
4306802528,4,1,0,f,"[['(1)', '(1)', '(0)', '(1)', '-'], ['-', '(1)', '(0)', '(1)', '-'], ['-', '(1)', '(1)', '(2)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,15,FALSE,Ongoing
4306802528,5,3,1,r,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['-', '(1)', '(1)', '(2)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,14,FALSE,Ongoing
4306802528,6,3,2,r,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['-', '(1)', '(1)', '(2)', '-'], ['-', '(1)', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,13,FALSE,Ongoing
4306802528,7,2,0,r,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['-', '(1)', '(1)', '(2)', '-'], ['-', '(1)', '(2)', '-', '-'], ['-', '-', '-', '-', '-']]",1,12,FALSE,Ongoing
4306802528,8,3,0,r,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['(1)', '(1)', '(1)', '(2)', '-'], ['-', '(1)', '(2)', '-', '-'], ['-', '-', '-', '-', '-']]",1,11,FALSE,Ongoing
4306802528,9,3,3,f,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['(1)', '(1)', '(1)', '(2)', '-'], ['(1)', '(1)', '(2)', '-', '-'], ['-', '-', '-', '-', '-']]",1,10,FALSE,Ongoing
4306802528,10,2,4,r,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['(1)', '(1)', '(1)', '(2)', '-'], ['(1)', '(1)', '(2)', 'F', '-'], ['-', '-', '-', '-', '-']]",2,9,FALSE,Ongoing
4306802528,11,4,2,r,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['(1)', '(1)', '(1)', '(2)', '(2)'], ['(1)', '(1)', '(2)', 'F', '-'], ['-', '-', '-', '-', '-']]",2,8,FALSE,Ongoing
4306802528,12,0,4,r,"[['(1)', '(1)', '(0)', '(1)', '-'], ['F', '(1)', '(0)', '(1)', '-'], ['(1)', '(1)', '(1)', '(2)', '(2)'], ['(1)', '(1)', '(2)', 'F', '-'], ['-', '-', '(2)', '-', '-']]",2,7,FALSE,Ongoing
4306802528,13,1,4,f,"[['(1)', '(1)', '(0)', '(1)', '(1)'], ['F', '(1)', '(0)', '(1)', '-'], ['(1)', '(1)', '(1)', '(2)', '(2)'], ['(1)', '(1)', '(2)', 'F', '-'], ['-', '-', '(2)', '-', '-']]",2,6,FALSE,Ongoing
4306802528,End,,,,,,,,Win
4370044768,1,0,0,r,"[['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,25,FALSE,Ongoing
4370044768,2,0,1,r,"[['(1)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,24,FALSE,Ongoing
4370044768,3,0,2,r,"[['(1)', '(1)', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,23,FALSE,Ongoing
4370044768,4,1,0,r,"[['(1)', '(1)', '(2)', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,22,FALSE,Ongoing
4370044768,5,1,1,f,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,21,FALSE,Ongoing
4370044768,6,1,2,r,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', 'F', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,20,FALSE,Ongoing
4370044768,7,2,0,r,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', 'F', '(2)', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,19,FALSE,Ongoing
4370044768,8,2,1,r,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', 'F', '(2)', '-', '-'], ['(2)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,18,FALSE,Ongoing
4370044768,9,2,2,r,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', 'F', '(2)', '-', '-'], ['(2)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,17,FALSE,Ongoing
4370044768,10,2,3,r,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', 'F', '(2)', '-', '-'], ['(2)', '(2)', '(3)', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,16,FALSE,Ongoing
4370044768,11,1,4,r,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', 'F', '(2)', '-', '-'], ['(2)', '(2)', '(3)', '(2)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,15,FALSE,Ongoing
4370044768,12,0,4,r,"[['(1)', '(1)', '(2)', '-', '-'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,14,FALSE,Ongoing
4370044768,13,2,4,r,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,13,FALSE,Ongoing
4370044768,14,3,0,r,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '(2)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,12,FALSE,Ongoing
4370044768,15,3,1,f,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '(2)'], ['(2)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,11,FALSE,Ongoing
4370044768,16,3,2,r,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '(2)'], ['(2)', 'F', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,10,FALSE,Ongoing
4370044768,17,3,3,r,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '(2)'], ['(2)', 'F', '(1)', '-', '-'], ['-', '-', '-', '-', '-']]",2,9,FALSE,Ongoing
4370044768,18,4,1,r,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(1)', '-'], ['-', '-', '-', '-', '-']]",2,8,FALSE,Ongoing
4370044768,19,4,2,r,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(1)', '-'], ['-', '(2)', '-', '-', '-']]",2,7,FALSE,Ongoing
4370044768,20,4,3,r,"[['(1)', '(1)', '(2)', '-', '(1)'], ['(1)', 'F', '(2)', '-', '(1)'], ['(2)', '(2)', '(3)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(1)', '-'], ['-', '(2)', '(1)', '-', '-']]",2,6,FALSE,Ongoing
4370044768,End,,,,,,,,Win
4374714208,1,0,0,r,"[['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,25,FALSE,Ongoing
4374714208,2,0,1,r,"[['(1)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,24,FALSE,Ongoing
4374714208,3,0,2,r,"[['(1)', '(1)', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,23,FALSE,Ongoing
4374714208,4,1,0,f,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['-', '(1)', '(0)', '(1)', '(1)'], ['-', '(3)', '(1)', '(3)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,13,FALSE,Ongoing
4374714208,5,2,0,r,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['F', '(1)', '(0)', '(1)', '(1)'], ['-', '(3)', '(1)', '(3)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,12,FALSE,Ongoing
4374714208,6,2,4,f,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['F', '(1)', '(0)', '(1)', '(1)'], ['(2)', '(3)', '(1)', '(3)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,11,FALSE,Ongoing
4374714208,7,3,1,r,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['F', '(1)', '(0)', '(1)', '(1)'], ['(2)', '(3)', '(1)', '(3)', 'F'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,10,FALSE,Ongoing
4374714208,8,3,2,f,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['F', '(1)', '(0)', '(1)', '(1)'], ['(2)', '(3)', '(1)', '(3)', 'F'], ['-', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,9,FALSE,Ongoing
4374714208,9,3,3,r,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['F', '(1)', '(0)', '(1)', '(1)'], ['(2)', '(3)', '(1)', '(3)', 'F'], ['-', '(2)', 'F', '-', '-'], ['-', '-', '-', '-', '-']]",3,8,FALSE,Ongoing
4374714208,10,3,4,f,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['F', '(1)', '(0)', '(1)', '(1)'], ['(2)', '(3)', '(1)', '(3)', 'F'], ['-', '(2)', 'F', '(3)', '-'], ['-', '-', '-', '-', '-']]",3,7,FALSE,Ongoing
4374714208,11,4,4,r,"[['(1)', '(1)', '(0)', '(0)', '(0)'], ['F', '(1)', '(0)', '(1)', '(1)'], ['(2)', '(3)', '(1)', '(3)', 'F'], ['-', '(2)', 'F', '(3)', 'F'], ['-', '-', '-', '-', '-']]",4,6,FALSE,Ongoing
4374714208,End,,,,,,,,Win
4367587168,1,0,0,r,"[['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,25,FALSE,Ongoing
4367587168,2,2,2,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,17,FALSE,Ongoing
4367587168,3,1,3,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '(1)', '-', '-'], ['(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,16,FALSE,Ongoing
4367587168,4,3,3,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '(3)', '-'], ['(0)', '(1)', '(1)', '-', '-'], ['(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,15,FALSE,Ongoing
4367587168,5,3,4,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '(3)', '-'], ['(0)', '(1)', '(1)', '-', '-'], ['(1)', '(2)', '-', '(2)', '-'], ['-', '-', '-', '-', '-']]",0,14,FALSE,Ongoing
4367587168,6,4,3,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '(3)', '-'], ['(0)', '(1)', '(1)', '-', '-'], ['(1)', '(2)', '-', '(2)', '(1)'], ['-', '-', '-', '-', '-']]",0,13,FALSE,Ongoing
4367587168,7,4,4,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '(3)', '-'], ['(0)', '(1)', '(1)', '-', '-'], ['(1)', '(2)', '-', '(2)', '(1)'], ['-', '-', '-', '(1)', '-']]",0,12,FALSE,Ongoing
4367587168,8,0,3,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '(3)', '-'], ['(0)', '(1)', '(1)', '-', '-'], ['(1)', '(2)', '-', '(2)', '(1)'], ['-', '-', '-', '(1)', '(0)']]",0,11,FALSE,Ongoing
4367587168,End,,,,,,,,Loss
4333590368,1,0,0,r,"[['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,25,FALSE,Ongoing
4333590368,2,4,2,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,17,FALSE,Ongoing
4333590368,3,3,3,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '-', '-', '-'], ['-', '-', '(1)', '-', '-']]",0,16,FALSE,Ongoing
4333590368,4,2,2,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '-', '(3)', '-'], ['-', '-', '(1)', '-', '-']]",0,15,FALSE,Ongoing
4333590368,5,4,1,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '(2)', '-', '-'], ['(1)', '(1)', '-', '(3)', '-'], ['-', '-', '(1)', '-', '-']]",0,14,FALSE,Ongoing
4333590368,6,4,0,f,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '(2)', '-', '-'], ['(1)', '(1)', '-', '(3)', '-'], ['-', '(1)', '(1)', '-', '-']]",0,13,FALSE,Ongoing
4333590368,7,3,2,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '(2)', '-', '-'], ['(1)', '(1)', '-', '(3)', '-'], ['F', '(1)', '(1)', '-', '-']]",1,12,FALSE,Ongoing
4333590368,8,2,3,f,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '(2)', '-', '-'], ['(1)', '(1)', '(2)', '(3)', '-'], ['F', '(1)', '(1)', '-', '-']]",1,11,FALSE,Ongoing
4333590368,9,1,2,f,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', '(2)', 'F', '-'], ['(1)', '(1)', '(2)', '(3)', '-'], ['F', '(1)', '(1)', '-', '-']]",2,10,FALSE,Ongoing
4333590368,10,0,2,r,"[['(0)', '(1)', '-', '-', '-'], ['(0)', '(1)', 'F', '-', '-'], ['(0)', '(1)', '(2)', 'F', '-'], ['(1)', '(1)', '(2)', '(3)', '-'], ['F', '(1)', '(1)', '-', '-']]",3,9,FALSE,Ongoing
4333590368,11,0,3,r,"[['(0)', '(1)', '(1)', '-', '-'], ['(0)', '(1)', 'F', '-', '-'], ['(0)', '(1)', '(2)', 'F', '-'], ['(1)', '(1)', '(2)', '(3)', '-'], ['F', '(1)', '(1)', '-', '-']]",3,8,FALSE,Ongoing
4333590368,12,1,3,r,"[['(0)', '(1)', '(1)', '(1)', '-'], ['(0)', '(1)', 'F', '-', '-'], ['(0)', '(1)', '(2)', 'F', '-'], ['(1)', '(1)', '(2)', '(3)', '-'], ['F', '(1)', '(1)', '-', '-']]",3,7,FALSE,Ongoing
4333590368,13,2,4,r,"[['(0)', '(1)', '(1)', '(1)', '-'], ['(0)', '(1)', 'F', '(2)', '-'], ['(0)', '(1)', '(2)', 'F', '-'], ['(1)', '(1)', '(2)', '(3)', '-'], ['F', '(1)', '(1)', '-', '-']]",3,6,FALSE,Ongoing
4333590368,End,,,,,,,,Win
4314224480,1,0,0,r,"[['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,25,FALSE,Ongoing
4314224480,2,0,1,r,"[['(1)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,24,FALSE,Ongoing
4314224480,3,1,0,r,"[['(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,23,FALSE,Ongoing
4314224480,4,1,1,f,"[['(1)', '(2)', '-', '-', '-'], ['(2)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,22,FALSE,Ongoing
4314224480,5,0,2,r,"[['(1)', '(2)', '-', '-', '-'], ['(2)', 'F', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,21,FALSE,Ongoing
4314224480,6,1,2,f,"[['(1)', '(2)', '(2)', '-', '-'], ['(2)', 'F', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",1,20,FALSE,Ongoing
4314224480,7,0,3,r,"[['(1)', '(2)', '(2)', '-', '-'], ['(2)', 'F', 'F', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,19,FALSE,Ongoing
4314224480,8,1,3,r,"[['(1)', '(2)', '(2)', '(1)', '-'], ['(2)', 'F', 'F', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,18,FALSE,Ongoing
4314224480,9,2,4,r,"[['(1)', '(2)', '(2)', '(1)', '-'], ['(2)', 'F', 'F', '(1)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,17,FALSE,Ongoing
4314224480,10,2,3,r,"[['(1)', '(2)', '(2)', '(1)', '-'], ['(2)', 'F', 'F', '(1)', '-'], ['-', '-', '-', '-', '(1)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,16,FALSE,Ongoing
4314224480,11,0,4,r,"[['(1)', '(2)', '(2)', '(1)', '-'], ['(2)', 'F', 'F', '(1)', '-'], ['-', '-', '-', '(2)', '(1)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,15,FALSE,Ongoing
4314224480,12,2,2,r,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['-', '-', '-', '(2)', '(1)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,13,FALSE,Ongoing
4314224480,13,3,1,r,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['-', '-', '(2)', '(2)', '(1)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,12,FALSE,Ongoing
4314224480,14,3,2,r,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['-', '-', '(2)', '(2)', '(1)'], ['-', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-']]",2,11,FALSE,Ongoing
4314224480,15,3,3,r,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['-', '-', '(2)', '(2)', '(1)'], ['-', '(2)', '(1)', '-', '-'], ['-', '-', '-', '-', '-']]",2,10,FALSE,Ongoing
4314224480,16,2,1,r,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['-', '-', '(2)', '(2)', '(1)'], ['-', '(2)', '(1)', '(1)', '-'], ['-', '-', '-', '-', '-']]",2,9,FALSE,Ongoing
4314224480,17,2,0,f,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['-', '(3)', '(2)', '(2)', '(1)'], ['-', '(2)', '(1)', '(1)', '-'], ['-', '-', '-', '-', '-']]",2,8,FALSE,Ongoing
4314224480,18,3,0,r,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['F', '(3)', '(2)', '(2)', '(1)'], ['-', '(2)', '(1)', '(1)', '-'], ['-', '-', '-', '-', '-']]",3,7,FALSE,Ongoing
4314224480,19,3,4,f,"[['(1)', '(2)', '(2)', '(1)', '(0)'], ['(2)', 'F', 'F', '(1)', '(0)'], ['F', '(3)', '(2)', '(2)', '(1)'], ['(2)', '(2)', '(1)', '(1)', '-'], ['-', '-', '-', '-', '-']]",3,6,FALSE,Ongoing
4314224480,End,,,,,,,,Win
4312110944,1,0,0,r,"[['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,25,FALSE,Ongoing
4312110944,2,0,1,r,"[['(1)', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,24,FALSE,Ongoing
4312110944,3,0,2,r,"[['(1)', '(1)', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,23,FALSE,Ongoing
4312110944,4,0,3,r,"[['(1)', '(1)', '(1)', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,22,FALSE,Ongoing
4312110944,5,0,4,r,"[['(1)', '(1)', '(1)', '(1)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,21,FALSE,Ongoing
4312110944,6,1,2,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,20,FALSE,Ongoing
4312110944,7,2,1,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,19,FALSE,Ongoing
4312110944,8,2,3,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['-', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,18,FALSE,Ongoing
4312110944,9,2,0,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['-', '(2)', '-', '(2)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,17,FALSE,Ongoing
4312110944,10,2,4,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '-', '(2)', '-'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,16,FALSE,Ongoing
4312110944,11,2,2,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '-', '(2)', '(2)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,15,FALSE,Ongoing
4312110944,12,3,2,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '(2)', '(2)', '(2)'], ['-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-']]",0,14,FALSE,Ongoing
4312110944,13,4,1,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '(2)', '(2)', '(2)'], ['-', '-', '(1)', '-', '-'], ['-', '-', '-', '-', '-']]",0,13,FALSE,Ongoing
4312110944,14,4,3,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '(2)', '(2)', '(2)'], ['-', '-', '(1)', '-', '-'], ['-', '(2)', '-', '-', '-']]",0,12,FALSE,Ongoing
4312110944,15,4,4,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '(2)', '(2)', '(2)'], ['-', '-', '(1)', '-', '-'], ['-', '(2)', '-', '(1)', '-']]",0,11,FALSE,Ongoing
4312110944,16,4,2,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '(2)', '(2)', '(2)'], ['-', '-', '(1)', '-', '-'], ['-', '(2)', '-', '(1)', '(1)']]",0,10,FALSE,Ongoing
4312110944,17,1,0,r,"[['(1)', '(1)', '(1)', '(1)', '(1)'], ['-', '-', '(1)', '-', '-'], ['(2)', '(2)', '(2)', '(2)', '(2)'], ['-', '-', '(1)', '-', '-'], ['-', '(2)', '(1)', '(1)', '(1)']]",0,9,FALSE,Ongoing
